imdb_id,studio,country
tt2369135,Touchstone Pictures,US
tt2369135,Electronic Arts,US
tt2369135,DreamWorks Pictures,US
tt0306047,Brad Grey Pictures,
tt0306047,Dimension Films,US
tt2848292,Brownstone Productions,US
tt2848292,Gold Circle Films,US
tt2848292,Universal Pictures,US
tt0397892,Walt Disney Animation Studios,US
tt0397892,Walt Disney Pictures,US
tt1411697,Legendary Pictures,US
tt1411697,Living Films,
tt1411697,Green Hat Films,US
tt1411697,Warner Bros. Pictures,US
tt0988045,Warner Bros. Pictures,US
tt0988045,Village Roadshow Pictures,US
tt0988045,Silver Pictures,US
tt0988045,Wigram Productions,US
tt0988045,Internationale Filmproduktion Blackbird Dritte,
tt1606389,Spyglass Entertainment,US
tt1606389,Screen Gems,US
tt0398286,Walt Disney Animation Studios,US
tt0398286,Walt Disney Pictures,US
tt0808151,Columbia Pictures,US
tt0808151,Imagine Entertainment,US
tt0808151,Skylark Productions,
tt0808151,Panorama Films,IT
tt0257076,Original Film,US
tt0257076,Camelot Pictures,
tt0257076,Chris Lee Productions,
tt0257076,Illusion Entertainment,
tt0257076,Columbia Pictures,US
tt7975244,Columbia Pictures,US
tt7975244,Seven Bucks Productions,US
tt7975244,Matt Tolmach Productions,US
tt7975244,The Detective Agency,
tt2527338,Lucasfilm Ltd.,US
tt2527338,Bad Robot,US
tt1298650,Walt Disney Pictures,US
tt1298650,Jerry Bruckheimer Films,US
tt1298650,Moving Picture Company,GB
tt1155076,Jerry Weintraub Productions,US
tt1155076,Columbia Pictures,US
tt1155076,China Film Group,
tt1155076,Overbrook Entertainment,US
tt1155076,Sony Pictures,US
tt0110148,Geffen Pictures,US
tt0084602,Winkler Films,US
tt0084602,United Artists,US
tt0110366,Universal Pictures,US
tt0110366,King World Entertainment,
tt0110366,Amblin Entertainment,US
tt0072081,United Artists,US
tt0072081,Jewel Productions,
tt0072081,Pimlico Films,
tt0072081,ITC,GB
tt0082089,The Ladd Company,US
tt0080549,Universal Pictures,US
tt0080678,Brooksfilms,
tt0080678,Paramount,US
tt0080678,StudioCanal,FR
tt0084805,Mirage Enterprises,US
tt0084805,Punch Productions,
tt0084805,Delphi Films,US
tt0084805,Columbia Pictures,US
tt0081529,Universal Pictures,US
tt0305669,Touchstone Pictures,US
tt0305669,Hyde Park Films,
tt2096672,New Line Cinema,US
tt2096672,Universal Pictures,US
tt2096672,Conundrum Entertainment,
tt2096672,Red Granite Pictures,
tt0486576,1492 Pictures,US
tt0486576,Dune Entertainment,US
tt0486576,Bernd Eichinger Productions,
tt0486576,20th Century Fox,US
tt0486576,Constantin Film,DE
tt0486576,FortyFour Studios,
tt0486576,Ingenious Media,GB
tt0486576,Marvel Studios,US
tt0111280,Paramount,US
tt0074512,Universal Pictures,US
tt0074512,Alfred J. Hitchcock Productions,US
tt0090555,Paramount,US
tt0090555,Rimfire Films,
tt4513678,The Montecito Picture Company,US
tt4513678,Bron Studios,CA
tt4513678,Columbia Pictures,US
tt4513678,Ghost Corps,US
tt4513678,Sony Pictures,US
tt1324999,Summit Entertainment,US
tt1324999,Sunswept Entertainment,
tt1324999,TSBD Canada Productions,
tt1324999,TSBD Louisiana,
tt1324999,TSBD Productions,
tt1324999,Temple Hill Entertainment,US
tt1324999,Total Entertainment,BR
tt1843866,Marvel Studios,US
tt1041829,Kurtzman/Orci,
tt1041829,Touchstone Pictures,US
tt1041829,Mandeville Films,US
tt0114924,Caravan Pictures,US
tt0114924,Hollywood Pictures,US
tt1397280,EuropaCorp,FR
tt1397280,Grive Productions,
tt1397280,M6 Films,FR
tt1397280,CinÃ©+,FR
tt1397280,20th Century Fox,US
tt1397280,Canal+,FR
tt1397280,Dune Entertainment,US
tt1397280,Karma Film Prod,
tt1397280,Taken 2,
tt1397280,Universum Film,DE
tt1650062,Bad Robot,US
tt1650062,Amblin Entertainment,US
tt1650062,Paramount,US
tt1650062,K/O Camera Toys,
tt0120891,Peters Entertainment,
tt0120891,Sonnenfeld Josephson Worldwide Entertainment,
tt0120891,"Todman, Simon, LeMasters Productions",
tt0120891,Warner Bros. Pictures,US
tt0119822,Gracie Films,US
tt0119822,TriStar Pictures,US
tt0119822,Sony Pictures,US
tt0397313,Walt Disney Pictures,US
tt0397313,Spyglass Entertainment,US
tt0397313,Mandeville Films,US
tt0397313,Winking Productions,
tt0397313,Vertigo Entertainment,US
tt0397313,The Kennedy/Marshall Company,US
tt0454921,Escape Artists,US
tt0454921,Relativity Media,US
tt0454921,Columbia Pictures,US
tt0454921,Overbrook Entertainment,US
tt0073496,Universal Pictures,US
tt3896198,Marvel Studios,US
tt2250912,Marvel Studios,US
tt2250912,Columbia Pictures,US
tt2250912,Pascal Pictures,US
tt2250912,LStar Capital,US
tt2250912,Sony Pictures,US
tt1211837,Marvel Studios,US
tt0071230,Crossbow Productions,
tt0071230,Warner Bros. Pictures,US
tt0072926,Jennings Lang Productions,US
tt0072926,Universal Pictures,US
tt0072926,Malpaso Productions,US
tt3521164,Walt Disney Pictures,US
tt3521164,Walt Disney Animation Studios,US
tt3521164,Hurwitz Creative,
tt0073878,20th Century Fox,US
tt0077745,United Artists,US
tt0373051,New Line Cinema,US
tt0373051,Walden Media,US
tt0351283,Pacific Data Images,US
tt0351283,DreamWorks Animation,US
tt0351283,DreamWorks Pictures,US
tt0955308,Scott Free Productions,GB
tt0955308,Universal Pictures,US
tt0955308,Imagine Entertainment,US
tt0955308,Relativity Media,US
tt0071562,Paramount,US
tt0071562,The Coppola Company,US
tt0077321,Columbia Pictures,US
tt0077321,EMI Films,GB
tt0077321,Rastar Productions,US
tt0029162,Columbia Pictures,US
tt0934706,DC Comics,US
tt0934706,DC Entertainment,US
tt1872181,Marvel Entertainment,US
tt1872181,Columbia Pictures,US
tt1872181,Avi Arad Productions,US
tt1872181,Matt Tolmach Productions,US
tt1872181,Sony Pictures,US
tt0383216,Metro-Goldwyn-Mayer,US
tt0383216,Columbia Pictures,US
tt0383216,Robert Simonds Productions,US
tt0319262,The Mark Gordon Company,US
tt0319262,Mel's Cite du Cinema,
tt0319262,Lions Gate Films,US
tt0319262,Centropolis Entertainment,
tt0319262,20th Century Fox,US
tt0452681,Walt Disney Pictures,US
tt0452681,Boxing Cat Films,US
tt0452681,Outlaw Productions,US
tt0452681,Santa Frost Productions,US
tt0076666,Robert Stigwood Organization (RSO),
tt0076666,Paramount,US
tt0416449,Virtual Studios,US
tt0416449,Legendary Pictures,US
tt0416449,Hollywood Gang Productions,US
tt0416449,Atmosphere Entertainment MM,US
tt0416449,Nimar Studios,BG
tt0416449,Warner Bros. Pictures,US
tt0416449,Cruel & Unusual Films,US
tt0073113,The Filmakers Group,
tt0073113,Universal Pictures,US
tt0072317,Taylor-Laughlin Productions,
tt4196776,The Kennedy/Marshall Company,US
tt4196776,Captivate Entertainment,
tt4196776,Pearl Street Films,US
tt4196776,Double Negative,
tt4196776,Perfect World Pictures,CN
tt0077578,Paramount,US
tt0077578,Miller-Milkis Productions,
tt0077578,Shelburne Associates,
tt1245492,Columbia Pictures,US
tt1245492,Mandate Pictures,US
tt1245492,Point Grey Pictures,US
tt1245492,Sony Pictures,US
tt0072653,Walt Disney Productions,US
tt0072608,20th Century Fox,US
tt0068611,Universal Pictures,US
tt0068611,Alfred J. Hitchcock Productions,US
tt0838283,Columbia Pictures,US
tt0838283,Mosaic Media Group,
tt0838283,Gary Sanchez Productions,US
tt0838283,Relativity Media,US
tt0838283,Apatow Productions,US
tt2294449,Columbia Pictures,US
tt2294449,Original Film,US
tt2294449,MRC,US
tt2294449,LStar Capital,US
tt2294449,Metro-Goldwyn-Mayer,US
tt2294449,Stephen J. Cannell Productions,US
tt2294449,75 Year Plan Productions,
tt2294449,Sony Pictures,US
tt2294449,Storyville Films,
tt2294449,JHF Productions,
tt0480249,Village Roadshow Pictures,US
tt0480249,Weed Road Pictures,US
tt0480249,Original Film,US
tt0480249,Warner Bros. Pictures,US
tt0480249,Heyday Films,GB
tt0480249,Overbrook Entertainment,US
tt0413300,Columbia Pictures,US
tt0413300,Laura Ziskin Productions,
tt0413300,Marvel Studios,US
tt0208003,Regency Enterprises,US
tt0208003,20th Century Fox,US
tt0075314,Italo/Judeo Productions,
tt0075314,Bill/Phillips,
tt0075314,Columbia Pictures,US
tt0317219,Pixar,US
tt0317219,Walt Disney Pictures,US
tt1059786,KMP Film Invest,
tt1059786,K/O Paper Products,US
tt1059786,DreamWorks Pictures,US
tt1059786,Goldcrest,GB
tt1059786,Paramount,US
tt0290002,Universal Pictures,US
tt0290002,Everyman Pictures,US
tt0290002,Tribeca Productions,US
tt0290002,DreamWorks Pictures,US
tt0319343,New Line Cinema,US
tt0319343,Guy Walks into a Bar Productions,
tt0077394,Mace Neufeld Productions,US
tt0077394,20th Century Fox,US
tt2314886,Vortex Words Pictures,
tt2314886,Rollercoaster Entertainment,
tt0075860,Julia Phillips and Michael Phillips Productions,
tt0075860,Columbia Pictures,US
tt0075860,EMI Films,GB
tt1285016,Columbia Pictures,US
tt1285016,Relativity Media,US
tt1285016,Scott Rudin Productions,US
tt1285016,Michael De Luca Productions,US
tt1285016,Trigger Street Productions,US
tt1285016,Sony Pictures,US
tt0322330,Casual Friday Productions,
tt0322330,Gunn Films,
tt0322330,Walt Disney Pictures,US
tt2293640,Illumination Entertainment,US
tt2293640,Universal Pictures,US
tt0070518,Metro-Goldwyn-Mayer,US
tt0181852,Columbia Pictures,US
tt0181852,Intermedia Films,
tt0181852,C-2 Pictures,
tt0181852,IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG,DE
tt0181852,Mostow/Lieberman Productions,
tt0181852,Warner Bros. Pictures,US
tt1872181,Marvel Entertainment,US
tt1872181,Columbia Pictures,US
tt1872181,Avi Arad Productions,US
tt1872181,Matt Tolmach Productions,US
tt1872181,Sony Pictures,US
tt2245084,Walt Disney Pictures,US
tt2245084,Walt Disney Animation Studios,US
tt0068762,Sanford Productions (III),
tt0068762,Warner Bros. Pictures,US
tt0070909,Metro-Goldwyn-Mayer,US
tt2660888,Skydance Media,US
tt2660888,Paramount,US
tt2660888,Bad Robot,US
tt2660888,Perfect Storm Entertainment,US
tt2660888,Alibaba Pictures Group,CN
tt2660888,Sneaky Shark,US
tt2660888,Huahua Media,CN
tt0071521,Warner Bros. Pictures,US
tt0068473,Warner Bros. Pictures,US
tt0068473,Elmer Enterprises,
tt0163187,Lakeshore Entertainment,US
tt0163187,Paramount,US
tt0163187,Touchstone Pictures,US
tt0163187,Interscope Communications,
tt0389860,Original Film,US
tt0389860,Revolution Studios,US
tt0389860,Happy Madison Productions,US
tt0389860,Columbia Pictures,US
tt0075222,Crossbow Productions,
tt0369339,Paramount,US
tt0369339,Parkes/MacDonald Productions,
tt0369339,Edge City,US
tt0369339,DreamWorks Pictures,US
tt0078199,Universal Pictures,US
tt6924650,AGC Studios,US
tt6924650,Centropolis Entertainment,
tt6924650,Entertainment One,
tt6924650,Starlight Culture Entertainment Group,
tt6924650,Street Entertainment,
tt6924650,Lionsgate,US
tt3121562,Rogue Star Films,ZA
tt0360717,Universal Pictures,US
tt0360717,WingNut Films,NZ
tt0360717,Big Primate Pictures,
tt0360717,MFPV Film,
tt0070666,Paramount,US
tt0070666,De Laurentiis Entertainment Group,
tt0070666,Artists Entertainment Complex,
tt0068327,Allied Artists Pictures,
tt0068327,ABC Pictures,
tt0068327,Bavaria Film,DE
tt5052448,Monkeypaw Productions,US
tt5052448,Blumhouse Productions,US
tt5052448,QC Entertainment,US
tt0368578,Revolution Studios,US
tt0368578,Cube Vision,US
tt0266543,Pixar,US
tt0069704,Universal Pictures,US
tt0069704,Lucasfilm Ltd.,US
tt0069704,The Coppola Company,US
tt0069704,American Zoetrope,US
tt0074937,Columbia Pictures,US
tt0074937,Rastar Productions,US
tt2103281,TSG Entertainment,US
tt2103281,Chernin Entertainment,US
tt2103281,Ingenious Media,GB
tt2109248,Hasbro Studios,US
tt2109248,Paramount,US
tt2109248,Di Bonaventura Pictures,US
tt2109248,Hasbro,
tt0382625,Imagine Entertainment,US
tt0382625,Skylark Productions,
tt0075066,Amjo Productions,
tt0068699,Malpaso Productions,US
tt0068699,Universal Pictures,US
tt0077362,United Artists,US
tt0077362,Jerome Hellman Productions,US
tt0077362,Jayne Productions Inc,
tt0072431,Crossbow Productions,
tt0072431,Gruskoff/Venture Films,
tt0072431,Jouer Limited,
tt0072431,20th Century Fox,US
tt0078163,United Artists,US
tt0078163,Jewel Productions,
tt0078163,Sellers-Edwards productions,
tt0078163,Pimlico Films,
tt0072610,Pacific International Pictures,
tt0072610,Wilderness Family Inc,
tt5034838,Warner Bros. Pictures,US
tt5034838,Legendary Pictures,US
tt0327084,DreamWorks Animation,US
tt0071315,Paramount,US
tt0071315,Long Road Productions,
tt0071315,Penthouse,US
tt0071315,Robert Evans Company,
tt0069946,AVCO Embassy Pictures,US
tt0074812,Metro-Goldwyn-Mayer,US
tt0076095,Metro-Goldwyn-Mayer,US
tt0076095,Rastar Productions,US
tt0073075,Universal Pictures,US
tt0369735,Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 1 KG,
tt0369735,New Line Cinema,US
tt0369735,BenderSpink,
tt0369735,Spring Creek Productions,US
tt0400717,Sony Pictures Animation,US
tt0400717,Columbia Pictures,US
tt0400717,Sony Pictures,US
tt0844708,Rogue Pictures,
tt0844708,Film Afrika Worldwide,ZA
tt0844708,Sean S. Cunningham Films,
tt0324216,Focus Features,US
tt0324216,New Line Cinema,US
tt0324216,Next Entertainment,
tt0324216,Platinum Dunes,US
tt0324216,Chainsaw Productions LLC,
tt0324216,Radar Pictures,US
tt1343092,Spectrum Films,AU
tt1343092,Village Roadshow Pictures,US
tt1343092,Bazmark Films,
tt1343092,Red Wagon Entertainment,US
tt1343092,Warner Bros. Pictures,US
tt1343092,A+E Studios,US
tt0317919,Paramount,US
tt0317919,Cruise/Wagner Productions,
tt0317919,MI 3 Film,
tt0317919,China Film Co-Production Corporation,
tt0317919,The Fourth Production Company Film Group,
tt0317919,China Film Group Corporation,CN
tt0317919,CinecittÃ¡ Studios,
tt0317919,Studio Babelsberg,DE
tt0070047,Hoya Productions,
tt0070047,Warner Bros. Pictures,US
tt0073600,Saber Productions,
tt0073600,20th Century Fox,US
tt0070034,Orange Sky Golden Harvest,HK
tt0070034,Concord Productions Inc.,
tt0070034,Warner Bros. Pictures,US
tt0070034,Sequoia Pictures,US
tt0070735,Universal Pictures,US
tt0070735,Zanuck/Brown Productions,US
tt0069947,Universal Productions France S.A.,
tt0069947,Warwick Productions,
tt0069947,Warwick Film Productions,
tt0069947,Universal Pictures,US
tt0077928,Columbia Pictures,US
tt0077928,Casablanca Filmworks,
tt0315327,Pit Bull Productions,
tt0315327,Spyglass Entertainment,US
tt0315327,Universal Pictures,US
tt0315327,Shady Acres Entertainment,US
tt0070239,Universal Pictures,US
tt1517451,Thunder Road,US
tt1517451,22 & Green,US
tt1517451,Gerber Pictures,US
tt1517451,Joint Effort,US
tt1517451,Malpaso Productions,US
tt1517451,Warner Bros. Pictures,US
tt1517451,Live Nation Productions,US
tt0070328,United Artists,US
tt0070328,Eon Productions,GB
tt0070328,Danjaq,US
tt0070707,Rollins-Joffe Productions,US
tt0070707,United Artists,US
tt0070510,The Directors Company,
tt0070510,Saticoy Productions,GB
tt0070510,Paramount,US
tt0031381,Selznick International Pictures,US
tt0031381,Metro-Goldwyn-Mayer,US
tt3488056,Indy Entertainment,US
tt0073317,Gruskoff/Venture Films,
tt0068421,Sanford Productions (III),
tt0068421,Warner Bros. Pictures,US
tt0071424,Academy Pictures Corporation,
tt0071424,20th Century Fox,US
tt0068768,Universal Pictures,US
tt0068768,Malpaso Productions,US
tt0076044,Mulberry Square Productions,
tt0029583,Walt Disney Productions,US
tt0072684,Hawk Films,
tt0072684,Peregrine,
tt0072684,Warner Bros. Pictures,US
tt1799516,Blumhouse Productions,US
tt1799516,Symbolic Exchange,US
tt0069113,Kent Productions,
tt0069113,20th Century Fox,US
tt0070819,Brut Productions,
tt0070819,Joseph E. Levine Productions,
tt0072272,Metro-Goldwyn-Mayer,US
tt0074860,Paramount,US
tt0075223,Frank Yablans Presentations,US
tt0075223,Miller-Milkis Productions,
tt0075223,20th Century Fox,US
tt0068646,Paramount,US
tt0068646,Alfran Productions,US
tt0335438,Dimension Films,US
tt0335438,AR-TL,
tt0335438,Weed Road Pictures,US
tt0335438,Warner Bros. Pictures,US
tt0335438,Red Hour,US
tt2109248,Hasbro Studios,US
tt2109248,Paramount,US
tt2109248,Di Bonaventura Pictures,US
tt2109248,Hasbro,
tt0462538,AKOM Production Company,
tt0462538,Gracie Films,US
tt0462538,Rough Draft Feature Animation,
tt0462538,Film Roman,US
tt0462538,20th Century Fox Animation,US
tt0462538,The Curiosity Company,US
tt0210945,Jerry Bruckheimer Films,US
tt0210945,Run It Up Productions Inc.,
tt0210945,Technical Black,
tt0210945,Walt Disney Pictures,US
tt0065702,Terra-Filmkunst,DE
tt5093026,Red Granite Pictures,
tt5093026,Czech Anglo Productions,CZ
tt5093026,FishCorb Films,ES
tt0073026,Columbia Pictures,US
tt0073026,Rastar Productions,US
tt0070903,Tom Ward Enterprises,
tt0070903,Columbia Pictures,US
tt0070903,Rastar Productions,US
tt0071607,Walt Disney Productions,US
tt0082348,Orion Pictures,US
tt0082348,Cinema 84,
tt0209163,Universal Pictures,US
tt0209163,Alphaville Films,
tt1190080,Columbia Pictures,US
tt1190080,Centropolis Entertainment,
tt1190080,Farewell Productions,
tt1190080,The Mark Gordon Company,US
tt0082136,Albert S. Ruddy Productions,
tt0082136,20th Century Fox,US
tt0082136,Orange Sky Golden Harvest,HK
tt0082398,United Artists,US
tt0082398,Eon Productions,GB
tt0082398,Danjaq,US
tt0878804,Warner Bros. Pictures,US
tt0878804,Alcon Entertainment,US
tt3659388,Scott Free Productions,GB
tt3659388,Mid Atlantic Films,HU
tt3659388,International Traders,
tt3659388,TSG Entertainment,US
tt3659388,Genre Films,US
tt3659388,20th Century Fox,US
tt1091191,EFO Films,US
tt1091191,Envision Entertainment,US
tt1091191,Film 44,US
tt1091191,Herrick Entertainment,US
tt1091191,Leverage,US
tt1091191,Spikings Entertainment,
tt1091191,Single Berry,
tt1091191,Closest to the Hole Productions,US
tt0247638,Bottom of the Ninth Productions,
tt0247638,Walt Disney Pictures,US
tt0247638,BrownHouse Productions,US
tt0892791,DreamWorks Animation,US
tt1201607,Warner Bros. Pictures,US
tt1201607,Heyday Films,GB
tt1024648,GK Films,GB
tt1024648,Warner Bros. Pictures,US
tt1024648,Smoke House Pictures,US
tt0023551,Metro-Goldwyn-Mayer,US
tt0438488,Columbia Pictures,US
tt0438488,The Halcyon Company,
tt0438488,Wonderland Sound and Vision,US
tt0438488,Warner Bros. Pictures,US
tt1454468,Esperanto Filmoj,US
tt1454468,Warner Bros. Pictures,US
tt1454468,Heyday Films,GB
tt3741700,Legendary Pictures,US
tt3741700,Warner Bros. Pictures,US
tt3741700,Huahua Media,CN
tt3741700,Toho Co.,JP
tt3741700,Wanda Qingdao Studios,
tt0796366,Paramount,US
tt0796366,Spyglass Entertainment,US
tt0796366,Bad Robot,US
tt0796366,MavroCine Pictures GmbH & Co. KG,
tt4777008,Walt Disney Pictures,US
tt4777008,Roth Films,US
tt2103281,TSG Entertainment,US
tt2103281,Chernin Entertainment,US
tt2103281,Ingenious Media,GB
tt0018037,Warner Bros. Pictures,US
tt0082405,Universal Pictures,US
tt1436562,Blue Sky Studios,US
tt1436562,20th Century Fox Animation,US
tt1436562,20th Century Fox,US
tt1323594,Illumination Entertainment,US
tt1302011,DreamWorks Animation,US
tt0417741,Warner Bros. Pictures,US
tt0417741,Heyday Films,GB
tt0069257,Shaft Productions,US
tt0069257,Metro-Goldwyn-Mayer,US
tt0448694,DreamWorks Animation,US
tt0926084,Warner Bros. Pictures,US
tt0926084,Heyday Films,GB
tt0472181,Sony Pictures Animation,US
tt0472181,Kerner Entertainment Company,
tt0472181,Columbia Pictures,US
tt0472181,Sony Pictures,US
tt0072308,United Films,
tt0072308,Irwin Allen Productions,
tt0072308,20th Century Fox,US
tt0072308,Warner Bros. Pictures,US
tt0082121,Universal Pictures,US
tt0082121,Richard Pryor Productions,
tt0070928,Walt Disney Productions,US
tt0070355,Warner Bros. Pictures,US
tt0070355,Malpaso Productions,US
tt0074797,Sun International,
tt0071807,United Artists,US
tt0071807,Eon Productions,GB
tt0071807,Danjaq,US
tt0068555,United Artists,US
tt0070849,United Artists,US
tt0070849,Les Productions Artistes AssociÃ©s,FR
tt0070849,PEA,IT
tt0069768,Apjac International,
tt0069768,20th Century Fox,US
tt0240462,Joseph M. Singer Entertainment,
tt0240462,Davis Entertainment,US
tt0109890,Universal Pictures,US
tt0109890,Largo Entertainment,US
tt1119646,Legendary Pictures,US
tt1119646,Green Hat Films,US
tt1119646,IFP Westcoast Erste,
tt1119646,Warner Bros. Pictures,US
tt0068168,Film Guarantors,
tt0250494,Marc Platt Productions,US
tt0250494,Metro-Goldwyn-Mayer,US
tt0073631,United Artists,US
tt0073631,Algonquin,
tt0068828,Weston Productions,
tt0068828,Jobete Productions,
tt0068828,Motown Productions,
tt0068828,Paramount,US
tt0068828,Sidney J. Furie Productions,
tt0069303,Radnitz/Mattel Productions,
tt0069303,20th Century Fox,US
tt0061852,Walt Disney Productions,US
tt0081633,HandMade Films,GB
tt0082406,Walt Disney Pictures,US
tt0082406,Walt Disney Productions,US
tt0499549,Dune Entertainment,US
tt0499549,Lightstorm Entertainment,US
tt0499549,20th Century Fox,US
tt0499549,Ingenious Media,GB
tt5433140,Universal Pictures,US
tt5433140,Original Film,US
tt5433140,One Race,US
tt5433140,Perfect Storm Entertainment,US
tt0458525,Marvel Entertainment,US
tt0458525,The Donners' Company,US
tt0458525,Dune Entertainment,US
tt0458525,Seed Productions,US
tt0458525,Bad Hat Harry Productions,US
tt0458525,Big Screen Productions,
tt0458525,20th Century Fox,US
tt0800320,The Zanuck Company,US
tt0800320,Legendary Pictures,US
tt0800320,Thunder Road,US
tt0800320,Moving Picture Company,GB
tt0800320,Warner Bros. Pictures,US
tt0146316,Paramount,US
tt0146316,Toho-Towa,
tt0146316,Mutual Film Company,
tt0146316,Lawrence Gordon Productions,
tt0146316,Marubeni,
tt0146316,Eidos Interactive,GB
tt0146316,BBC Films,GB
tt1399103,Paramount,US
tt1399103,Hasbro,
tt1399103,Di Bonaventura Pictures,US
tt1399103,Tom DeSanto & Don Murphy Production,
tt1411704,Illumination Entertainment,US
tt1411704,Universal Pictures,US
tt0458339,Marvel Studios,US
tt1228705,Marvel Studios,US
tt1504320,The Weinstein Company,US
tt1504320,UK Film Council,GB
tt1504320,Momentum Pictures,CA
tt1504320,Aegis Film Fund,
tt1504320,Molinare Investment,
tt1504320,FilmNation Entertainment,US
tt1504320,See-Saw Films,GB
tt1504320,Bedlam Productions,GB
tt1596343,Original Film,US
tt1596343,Universal Pictures,US
tt1596343,One Race,US
tt2446042,EuropaCorp,FR
tt2446042,M6 Films,FR
tt2446042,Grive Productions,
tt2446042,CinÃ©+,FR
tt2446042,M6,FR
tt2446042,TSG Entertainment,US
tt2446042,Taken 3,
tt2446042,20th Century Fox,US
tt2446042,Canal+,FR
tt1905041,Universal Pictures,US
tt1905041,Relativity Media,US
tt1905041,Original Film,US
tt1905041,One Race,US
tt1905041,Fuji Television Network,JP
tt1905041,F & F VI Productions A.I.E,
tt1905041,DENTSU,JP
tt0435761,Pixar,US
tt0435761,Walt Disney Pictures,US
tt0435761,Walt Disney Studios Motion Pictures,
tt1408101,Bad Robot,US
tt1408101,Paramount,US
tt1408101,Kurtzman/Orci,
tt1408101,Skydance Media,US
tt6146586,Summit Entertainment,US
tt6146586,Thunder Road,US
tt6146586,Lionsgate,US
tt6146586,87Eleven,US
tt3606756,Walt Disney Pictures,US
tt3606756,Pixar,US
tt0033563,Walt Disney Productions,US
tt0266915,New Line Cinema,US
tt0120737,New Line Cinema,US
tt0120737,WingNut Films,NZ
tt0120737,The Saul Zaentz Company,US
tt5884052,Legendary Pictures,US
tt5884052,The PokÃ©mon Company,JP
tt0082517,Brooksfilms,
tt0082517,20th Century Fox,US
tt5113040,Universal Pictures,US
tt5113040,Illumination Entertainment,US
tt5113040,DENTSU,JP
tt5113040,Fuji Television Network,JP
tt5113040,Universal Animation Studios,US
tt1477834,DC Comics,US
tt1477834,DC Entertainment,US
tt1477834,Warner Bros. Pictures,US
tt1477834,The Safran Company,US
tt1477834,Rodeo FX,
tt1477834,Panoramic Pictures,CA
tt1477834,DC Films,US
tt1477834,Cruel & Unusual Films,US
tt0043274,Walt Disney Animation Studios,US
tt0043274,Walt Disney Productions,US
tt0448115,DC Entertainment,US
tt0448115,DC Comics,US
tt0448115,New Line Cinema,US
tt0448115,Warner Bros. Pictures,US
tt0448115,The Safran Company,US
tt0448115,Seven Bucks Productions,US
tt0448115,DC Films,US
tt0822832,Sunswept Entertainment,
tt0822832,Dune Entertainment III,US
tt4154756,Marvel Studios,US
tt1205489,Matten Productions,
tt1205489,Double Nickel Entertainment,US
tt1205489,Gerber Pictures,US
tt1205489,Malpaso Productions,US
tt1205489,Village Roadshow Pictures,US
tt1205489,WV Films IV,
tt1205489,Warner Bros. Pictures,US
tt1080016,Blue Sky Studios,US
tt1080016,20th Century Fox Animation,US
tt1080016,20th Century Fox,US
tt0075148,Winkler Films,US
tt0075148,United Artists,US
tt1515091,Warner Bros. Pictures,US
tt1515091,Village Roadshow Pictures,US
tt1515091,Silver Pictures,US
tt1515091,Wigram Productions,US
tt1515091,Lin Pictures,US
tt0070290,Columbia Pictures,US
tt0070290,Acrobat Productions,
tt0070290,Bright-Persky Associates,
tt1611224,Bazelevs Production,RU
tt1611224,Tim Burton Productions,
tt1611224,Abraham Productions,
tt1611224,Location Gourmet,
tt1611224,20th Century Fox,US
tt0468569,DC Comics,US
tt0468569,Legendary Pictures,US
tt0468569,Syncopy,GB
tt0468569,Isobel Griffiths,GB
tt0468569,DC Entertainment,US
tt0468569,Warner Bros. Pictures,US
tt0398165,Callahan Filmworks,US
tt0398165,Paramount,US
tt0398165,MTV Films,US
tt0398165,Happy Madison Productions,US
tt0398165,Columbia Pictures,US
tt0082474,ITC,GB
tt0082474,The Jim Henson Company,US
tt0082474,Universal Pictures,US
tt0892782,DreamWorks Animation,US
tt0082402,Producers Circle,
tt0082402,Time-Life Television Productions,US
tt0076507,Frank Yablans Presentations,US
tt0076507,20th Century Fox,US
tt0265029,Columbia Pictures,US
tt0265029,Revolution Studios,US
tt0265029,Roth-Arnold Productions,
tt0068408,APJAC Productions,
tt0068408,20th Century Fox,US
tt0230600,Cruise/Wagner Productions,
tt0230600,Canal+,FR
tt0230600,Sogecine,
tt0230600,Las Producciones del Escorpion,
tt0230600,Lucky Red,IT
tt0230600,Dimension Films,US
tt0230600,Miramax,US
tt0232500,Ardustry Entertainment,
tt0232500,Universal Pictures,US
tt0232500,Original Film,US
tt0232500,Mediastream Film GmbH & Co. Productions KG,
tt0212985,Dino De Laurentiis Company,US
tt0212985,Universal Pictures,US
tt0212985,Scott Free Productions,GB
tt0212985,Metro-Goldwyn-Mayer,US
tt0227538,Troublemaker Studios,US
tt0227538,Dimension Films,US
tt0227538,Miramax,US
tt0068341,De Laurentiis Intermarco S.p.A.,
tt0068341,Euro-France Films,
tt0070248,Paramount,US
tt0068853,First Artists,
tt0068853,National General Pictures,
tt0077699,Universal Pictures,US
tt0466909,11:11 Mediaworks,
tt0466909,20th Century Fox,US
tt0071583,Syn-Frank Enterprises,
