imdb_id,imdb_rating,metacritic_score,title,year,boxOffice,numTickets,boxOfficeAdjusted,ticketPriceAdjusted
tt0112740,7.3,66.0,Crimson Tide,1995,91387195,21008550,25078813.117453348,1.1937431720634384
tt3228774,7.4,59.0,Cruella,2021,86103234,9399916,13912301.50266602,1.480045300688434
tt0106673,6.8,,Dave,1993,63270710,15282780,18312795.94790159,1.1982634015474667
tt2103281,7.599999999999999,79.0,Dawn of the Planet of the Apes,2014,208545589,25525775,36839001.766472355,1.443207963968669
tt0071402,7.0,31.0,Death Wish,1974,22000000,11764705,18659881.255301103,1.5860900256573456
tt1323594,7.599999999999999,49.0,Despicable Me,2010,251203225,31838178,48169362.41610739,1.512943435899736
tt0246460,6.1,56.0,Die Another Day,2002,153770825,26466579,35744031.84565319,1.350534643924067
tt0095016,8.199999999999998,65.0,Die Hard,1988,74138586,18038585,26215907.355021216,1.4533239361635746
tt0109635,6.1,58.0,Disclosure,1994,51713349,12674840,14587686.600846263,1.1509168242633645
tt0118998,5.4,34.0,Doctor Dolittle,1998,144155259,30736728,36981851.97537199,1.2031811575835913
tt1211837,7.5,72.0,Doctor Strange,2016,230107790,26602056,40088465.15679442,1.5069686777892062
tt0364725,6.7,,Dodgeball: A True Underdog Story,2004,114326736,18410102,25310324.5516936,1.374806318383983
tt6673612,5.6,26.0,Dolittle,2020,77047065,8411251,12449032.961706253,1.480045353741822
tt1059786,6.6,43.0,Eagle Eye,2008,101401695,14122799,19693473.489998057,1.3944454983745118
tt0071455,5.9,66.0,Earthquake,1974,79700000,42620320,67599660.72943172,1.586089938541797
tt0195685,7.4,73.0,Erin Brockovich,2000,125548685,23292891,30487781.690140843,1.308887835783924
tt0076009,3.8,39.0,Exorcist II: The Heretic,1977,25011000,11215695,17260869.56521739,1.5389924177875192
tt0074512,6.8,75.0,Family Plot,1976,13200000,6197183,9698750.918442322,1.5650257412831479
tt0120667,5.7,,Fantastic Four,2005,154696080,24133553,33125498.92933619,1.3725910531837642
tt0104231,6.6,49.0,Far and Away,1992,58883840,14188877,17545840.286054827,1.2365911894263957
tt1013752,6.6,58.0,Fast & Furious,2009,155064265,20675235,30226952.2417154,1.4619883276642516
tt0266543,8.099999999999998,90.0,Finding Nemo,2003,339714367,56337374,77225361.90043192,1.370766090383125
tt0080745,6.5,58.0,Flash Gordon,1980,27107960,10077308,13753404.363267377,1.364789521493972
tt0087277,6.6,42.0,Footloose,1984,80000000,23809523,32206119.162640903,1.3526570508212576
tt0109830,8.8,82.0,Forrest Gump,1994,298535927,73170570,84213237.51763047,1.1509167896003882
tt0077578,6.8,,Foul Play,1978,40415179,17271444,25907166.025641024,1.5000000014845907
tt6264654,7.2,62.0,Free Guy,2021,121498751,13264055,19631402.64986266,1.4800453292648936
tt0106965,6.0,79.0,Free Willy,1993,77698625,18767783,22488748.191027496,1.1982634385226798
tt0073026,6.3,95.0,Funny Lady,1975,40055897,19539461,31123463.092463095,1.592851670394751
tt0074564,5.8,41.0,Gator,1976,11000000,5164319,8082292.432035268,1.5650257917907993
tt3741700,6.0,48.0,Godzilla: King of the Monsters,2019,110500138,12063334,18073297.023225386,1.4982008309829924
tt0087355,6.8,,Grand Canyon: The Hidden Secrets,1984,52800000,15714285,21256038.647342995,1.35265706631533
tt1454468,7.7,96.0,Gravity,2013,255621667,31441779,45884341.59037875,1.4593430476811997
tt0087363,7.3,70.0,Gremlins,1984,148168459,44097755,59649138.08373591,1.3526570249151213
tt0082495,6.5,50.0,Halloween II,1981,25533818,9184826,11745086.476540938,1.278748936184631
tt0366548,6.4,77.0,Happy Feet,2006,175967627,26865286,36500233.76892761,1.3586393150226508
tt0330373,7.7,81.0,Harry Potter and the Goblet of Fire,2005,275132632,42922407,58914910.49250536,1.3725910220390334
tt0304141,7.9,82.0,Harry Potter and the Prisoner of Azkaban,2004,249538952,40183406,55244399.38011955,1.3748062914358117
tt0068699,7.5,69.0,High Plains Drifter,1973,15700000,8870056,14783427.495291902,1.666666760084931
tt0386588,6.6,63.0,Hitch,2005,177784257,27735453,38069434.04710921,1.372591031670159
tt0077696,6.4,70.0,Hooper,1978,51290536,21919032,32878548.717948716,1.5000000327545813
tt1499658,6.8,57.0,Horrible Bosses,2011,117538559,14822012,21851377.39356758,1.4742517678144897
tt0102059,6.8,61.0,Hot Shots!,1991,68267322,16215515,20960184.8326681,1.2926006255532494
tt0837562,7.1,54.0,Hotel Transylvania,2012,146172361,18363361,26620353.487525042,1.4496449472144584
tt0077699,6.7,76.0,House Calls,1978,29000000,12393162,18589743.589743588,1.5000000475862083
tt0480249,7.2,,I Am Legend,2007,206129574,29960694,41575146.02662364,1.3876563081824351
tt0097576,8.199999999999998,65.0,Indiana Jones and the Last Crusade,1989,197171806,49416492,66499765.93591906,1.3456998512949698
tt0816692,8.599999999999998,74.0,Interstellar,2014,182802094,22374797,32291484.543366898,1.4432079336123986
tt1228705,7.0,,Iron Man 2,2010,312433331,39598648,59910514.093959734,1.5129434240775022
tt0116669,5.8,81.0,Jack,1996,58554258,13247569,15610306.051719543,1.178352500124328
tt1116184,7.0,,Jackass 3D,2010,117109417,14842765,22456264.046021093,1.5129434472634373
tt0089360,6.5,,Jagged Edge,1985,38768101,10920591,15073134.136858476,1.3802489386204901
tt4196776,6.6,58.0,Jason Bourne,2016,162192920,18750626,28256606.271777004,1.50696868850016
tt0068762,7.599999999999999,75.0,Jeremiah Johnson,1972,44693786,26290462,44693786.0,1.700000022821965
tt0116695,7.3,77.0,Jerry Maguire,1996,83338125,18854779,22217575.3132498,1.1783524650832449
tt0116705,5.6,34.0,Jingle All the Way,1996,57213524,12944236,15252872.300719809,1.178352457473721
tt0068768,6.5,52.0,Joe Kidd,1972,6330000,3723529,6330000.0,1.7000001879937017
tt6146586,7.4,73.0,John Wick: Chapter 3 - Parabellum,2019,171015687,18669834,27971162.414131504,1.4982009167372086
tt7286456,8.4,59.0,Joker,2019,333772511,36438047,54591513.084723584,1.4982008526616035
tt2283362,6.9,58.0,Jumanji: Welcome to the Jungle,2017,169002557,18840865,28830187.137495734,1.530194454314902
tt0107290,8.099999999999998,,Jurassic Park,1993,338700740,81811772,98032052.0984081,1.1982634002647945
tt0974015,6.1,,Justice League,2017,225546295,25144514,38475997.09996588,1.5301945028631645
tt0360717,7.2,62.0,King Kong,2005,168505310,26287879,36082507.49464668,1.3725910521212716
tt1327773,7.2,65.0,Lee Daniels' The Butler,2013,116293662,14304263,20874827.140549272,1.4593430741974802
tt0104714,6.7,,Lethal Weapon 3,1992,144731527,34875066,43126199.94040525,1.2365912064626703
tt0122151,6.6,,Lethal Weapon 4,1998,130444603,27813348,33464495.382247306,1.20318112663917
tt0443272,7.3,,Lincoln,2012,144089046,18101638,26240948.096885815,1.4496449490861443
tt3315342,8.099999999999998,77.0,Logan,2017,226277068,25225983,38600659.84305698,1.5301944761897674
tt0070337,5.3,,Lost Horizon,1973,3000000,1694915,2824858.757062147,1.666666916666704
tt2872732,6.4,69.0,Lucy,2014,126573960,15492528,22358940.116587177,1.4432079849452057
tt0071788,6.6,,Macon County Line,1974,18800000,10053475,15945716.709075486,1.586090054341955
tt0351283,6.9,60.0,Madagascar,2005,193595521,30202109,41455143.68308351,1.3725910228018683
tt1915581,6.1,,Magic Mike,2012,113721571,14286629,20710539.246038973,1.449644926458087
tt1587310,7.0,56.0,Maleficent,2014,241407328,29548020,42643937.113584176,1.443207941296377
tt0093493,5.9,21.0,Mannequin,1987,38018000,9723273,13992638.94000736,1.43908732584258
tt0110478,7.0,,Maverick,1994,101631272,24909625,28668906.064880114,1.1509168068519744
tt1409024,6.8,,Men in Black 3,2012,179020854,22490057,32602595.884174105,1.4496448756965847
tt0100157,7.8,75.0,Misery,1990,45211319,10713582,14467622.08,1.3504000884111402
tt0280590,5.8,24.0,Mr. Deeds,2002,126293452,21737255,29356915.853091586,1.3505346398655942
tt0107614,7.0,53.0,Mrs. Doubtfire,1993,122765084,29653401,35532585.81765557,1.1982634240725227
tt0368891,6.9,98.0,National Treasure,2004,154522305,24882818,34209055.78924064,1.3748063338019287
tt0465234,6.5,48.0,National Treasure: Book of Secrets,2007,170870795,24835871,34463653.69100443,1.3876563334945826
tt2004420,6.3,58.0,Neighbors,2014,150086800,18370477,26512418.300653595,1.443207941778191
tt2382320,7.5,,No Time to Die,2021,143010207,15612468,23107158.991759572,1.4800452427995094
tt1670345,7.2,50.0,Now You See Me,2013,117723989,14480195,21131572.24914737,1.459343071633177
tt0144528,4.4,38.0,Nutty Professor II: The Klumps,2000,123307945,22877169,29943648.615832925,1.3088878530308066
tt0086034,6.5,63.0,Octopussy,1983,67900000,21555555,28505457.59865659,1.3224181701030937
tt0082853,6.5,,Only When I Laugh,1981,25782304,9274210,11859385.464581417,1.2787488599655839
tt0400717,6.1,44.0,Open Season,2006,85105259,12993169,17653030.28417341,1.3586393191817494
tt0093690,6.2,55.0,Outrageous Fortune,1987,52864741,13520394,19457026.499815974,1.4390872410830613
tt0089767,7.3,61.0,Pale Rider,1985,41410568,11664948,16100531.881804043,1.3802489202527128
tt0070511,8.0,51.0,Papillon,1973,53267000,30094350,50157250.47080979,1.6666666823111245
tt0098084,6.6,38.0,Pet Sematary,1989,57469179,14403303,19382522.428330522,1.3456998320684166
tt1790809,6.5,39.0,Pirates of the Caribbean: Dead Men Tell No Tales,2017,172558876,19237332,29436860.45718185,1.530194543462776
tt1298650,6.6,45.0,Pirates of the Caribbean: On Stranger Tides,2011,241071802,30399975,44817215.46755903,1.4742517211793442
tt0133152,5.7,82.0,Planet of the Apes,2001,179841538,31774123,42475564.0056684,1.3367973682757004
tt0117381,7.7,,Primal Fear,1996,56073633,12686342,14948982.404692082,1.1783524679290596
tt0100419,5.4,27.0,Problem Child,1990,53470891,12670827,17110685.12,1.3504000267701548
tt0086154,6.5,58.0,Psycho II,1983,32000000,10158730,13434089.00083963,1.3224181566829347
tt0073600,6.6,53.0,Race with the Devil,1975,12000000,5853658,9324009.324009325,1.5928517388630026
tt0087985,6.4,79.0,Red Dawn,1984,38900000,11577380,15660225.442834139,1.3526571161034828
tt1408253,6.2,32.0,Ride Along,2014,134202565,16426262,23706512.10033563,1.4432079617587759
tt0955308,6.6,32.0,Robin Hood,2010,105487148,13369727,20227641.035474595,1.5129434606611336
tt0093870,7.599999999999999,67.0,RoboCop,1987,53424681,13663601,19663114.096429884,1.4390872579219698
tt0089927,6.9,40.0,Rocky IV,1985,105524891,29725321,41028340.20217729,1.3802488525583052
tt0073631,6.6,14.0,Rollerball,1975,30000000,14634146,23310023.31002331,1.592851630018131
tt0088011,6.9,63.0,Romancing the Stone,1984,75078260,22344720,30224742.3510467,1.3526570192442198
tt0120812,7.0,60.0,Rush Hour,1998,137567454,29332079,35291804.515135966,1.20318114904627
tt0266915,6.6,,Rush Hour 2,2001,226164286,39958354,53416222.484648086,1.3367973686966206
tt0293564,6.2,,Rush Hour 3,2007,140125968,20367146,28262599.43525615,1.3876563478877282
tt0091877,6.9,,Ruthless People,1986,71624879,19305897,27327309.80541778,1.415490293220656
tt0944835,6.4,65.0,Salt,2010,118311368,14995104,22686743.624161076,1.512943399669724
tt0076666,6.8,,Saturday Night Fever,1977,137778374,61784024,95085144.2374051,1.5389924139192537
tt0432348,6.6,48.0,Saw II,2005,87014325,13574777,18632617.773019273,1.3725910763041833
tt0306047,5.5,,Scary Movie 3,2003,109563395,18169717,24906432.143669017,1.3707661018423687
tt0267913,5.2,35.0,Scooby-Doo,2002,153294164,26384537,35633231.9851232,1.3505346705581076
tt0120082,6.2,,Scream 2,1997,85520969,18632019,22276886.949726492,1.19562388540536
tt0096061,7.0,38.0,Scrooged,1988,54916587,13361699,19418878.00565771,1.4533240125868507
tt0307453,6.0,48.0,Shark Tale,2004,160762022,25887604,35590441.00066415,1.374806297278966
tt0988045,7.599999999999999,57.0,Sherlock Holmes,2009,138715437,18495392,27040046.19883041,1.4619882724751339
tt0298148,7.2,,Shrek 2,2004,441226247,71050925,97681259.02147442,1.3748062959275256
tt1130884,8.199999999999998,63.0,Shutter Island,2010,128012934,16224706,24547063.08724832,1.5129434756628761
tt0286106,6.7,59.0,Signs,2002,227750028,39199660,52940499.30264994,1.35053465521512
tt0102945,6.3,,Sleeping with the Enemy,1991,101599005,24132780,31194045.13355849,1.2926005679229036
tt0108160,6.8,72.0,Sleepless in Seattle,1993,126680884,30599247,36665957.742402315,1.1982633998281826
tt0076729,7.0,50.0,Smokey and the Bandit,1977,126737428,56832927,87465443.75431332,1.5389924181507195
tt3554046,4.4,36.0,Space Jam: A New Legacy,2021,70528072,7699571,11395713.685571175,1.4800452759733205
tt0111257,7.2,40.0,Speed,1994,121248145,29717682,34202579.68970381,1.150916807364175
tt0413300,6.2,,Spider-Man 3,2007,336530303,48914288,67876220.85518354,1.387656319461985
tt2660888,7.0,,Star Trek Beyond,2016,158848340,18363969,27673926.82926829,1.506968718432725
tt1408101,7.7,72.0,Star Trek Into Darkness,2013,228778661,28140056,41065995.51247532,1.4593430628736246
tt0111282,7.1,42.0,Stargate,1994,68863917,16878411,19425646.544428773,1.1509167862086527
tt0081562,6.8,56.0,Stir Crazy,1980,101300000,37657992,51395230.84728564,1.3647894674598062
tt1398426,7.8,72.0,Straight Outta Compton,2015,161197785,19121920,28439976.182074804,1.4872971010272402
tt1650062,7.0,61.0,Super 8,2011,127004179,16015659,23611113.403978437,1.4742517559832184
tt0829482,7.599999999999999,76.0,Superbad,2007,121463226,17654538,24498432.02904397,1.3876563651251574
tt0348150,6.0,72.0,Superman Returns,2006,200120000,30552671,41510060.153495125,1.3586393200612519
tt0256415,6.2,45.0,Sweet Home Alabama,2002,126086880,21701700,29308898.18688982,1.350534667186894
tt1397280,6.3,,Taken 2,2012,139284764,17498085,25366010.56273903,1.4496449504468076
tt0075314,8.199999999999998,94.0,Taxi Driver,1976,27883896,13091030,20487800.14695077,1.5650258342506869
tt0086425,7.4,79.0,Terms of Endearment,1983,42968996,13640951,18039041.141897563,1.3224181467917862
tt0072610,6.5,,The Adventures of the Wilderness Family,1975,28819175,14058134,22392521.367521368,1.5928516094327574
tt0078869,6.0,71.0,The Black Hole,1979,35841901,14279641,20646256.33640553,1.4458526188722483
tt0078872,7.4,52.0,The Black Stallion,1979,37799643,15059618,21773987.903225806,1.4458526041779949
tt0185937,6.5,,The Blair Witch Project,1999,140539099,27665176,35275878.26305221,1.2751004462452078
tt0452594,5.8,,The Break-Up,2006,118703275,18122637,24622127.152043145,1.3586393167861357
tt0112579,7.599999999999999,69.0,The Bridges of Madison County,1995,70107178,16116592,19239071.899012074,1.1937431870839736
tt7504726,6.8,,The Call of the Wild,2020,62342368,6805935,10073092.26046211,1.4800453222756478
tt0077321,6.5,,The Cheap Detective,1978,28221552,12060492,18090738.46153846,1.5000000382686263
tt0078966,7.4,81.0,The China Syndrome,1979,35708042,14226311,20569148.617511522,1.4458525908446345
tt0468569,9.0,84.0,The Dark Knight,2008,531001578,73955652,103127127.20916682,1.3944455145790187
tt0377818,5.1,33.0,The Dukes of Hazzard,2005,80270227,12522656,17188485.438972164,1.3725910413072246
tt0079100,6.4,64.0,The Electric Horseman,1979,42670138,17000054,24579572.580645163,1.4458526179178703
tt0070047,8.0,81.0,The Exorcist,1973,193000000,109039548,181732580.03766477,1.6666666670120898
tt2582846,7.7,69.0,The Fault in Our Stars,2014,124872350,15284253,22058355.414237767,1.4432079483529727
tt0116313,6.4,58.0,The First Wives Club,1996,104670012,23680998,27904561.983471077,1.178352448806046
tt0068638,7.4,63.0,The Getaway,1972,36734619,21608599,36734619.0,1.700000032394511
tt0076095,7.4,64.0,The Goodbye Girl,1977,82919638,37183694,57225423.05037957,1.5389924156104438
tt0071577,6.4,55.0,The Great Gatsby,1974,26533200,14188877,22504834.60559796,1.5860899072983692
tt0391198,5.9,48.0,The Grudge,2004,110359362,17771233,24432003.98494576,1.3748063505186028
tt2404463,6.6,76.0,The Heat,2013,159581587,19628731,28645052.41428828,1.4593430626915351
tt0079367,7.2,,The Jerk,1979,73691419,29359131,42448974.078341015,1.4458525382900813
tt0089370,6.1,53.0,The Jewel of the Nile,1985,43741096,12321435,17006646.967340592,1.3802488888137292
tt3040964,7.4,,The Jungle Book,2016,364001123,42081054,63414829.79094076,1.5069686655410475
tt4116284,7.3,,The Lego Batman Movie,2017,175750384,19593131,29981300.580006823,1.530194463560052
tt0068853,6.9,,The Life and Times of Judge Roy Bean,1972,16530578,9723869,16530578.0,1.7000000719878066
tt0398165,6.4,48.0,The Longest Yard,2005,158119460,24667622,33858556.745182015,1.3725910322925337
tt0167260,8.9,,The Lord of the Rings: The Return of the King,2003,290425213,48163385,66020734.93975904,1.370766090044523
tt0119567,6.6,,The Lost World: Jurassic Park,1997,229086679,49909951,59673529.304506384,1.1956238807869473
tt0234215,7.2,62.0,The Matrix Reloaded,2003,281553689,46692154,64004021.141168445,1.370766085050787
tt0395699,5.6,30.0,The Pacifier,2005,113006880,17629778,24198475.374732334,1.3725910431051562
tt2452042,7.1,,The Peanuts Movie,2015,128235584,15211813,22624485.532815807,1.4872971113184081
tt0107798,6.6,50.0,The Pelican Brief,1993,71485956,17267139,20690580.60781476,1.198263395448126
tt7798646,6.1,32.0,The Photograph,2020,20578185,2246526,3324961.221522055,1.4800457335112325
tt0383216,5.7,55.0,The Pink Panther,2006,82226474,12553660,17055895.87222568,1.3586393029782293
tt0069113,7.1,22.0,The Poseidon Adventure,1972,93300000,54882352,93300000.0,1.7000000291532695
tt0368933,5.8,43.0,The Princess Diaries 2: Royal Engagement,2004,95149435,15321970,21064740.978525568,1.3748063061424587
tt0111070,6.5,57.0,The Santa Clause,1994,137826098,33780906,38879012.12976023,1.1509167968958627
tt0304669,5.7,,The Santa Clause 2,2002,138277797,23799965,32142677.126917716,1.3505346384718513
tt0452681,4.8,57.0,The Santa Clause 3: The Escape Clause,2006,83549047,12755579,17330231.694669157,1.3586393604452731
tt0070735,8.3,83.0,The Sting,1973,159616327,90178715,150297859.6986817,1.6666666818071394
tt0164184,6.4,45.0,The Sum of All Fears,2002,118471320,20390932,27538661.087866113,1.3505346929638191
tt0088247,8.0,38.0,The Terminator,1984,36081923,10738667,14525733.89694042,1.352657075309293
tt0084809,5.8,95.0,The Toy,1982,30502112,10374868,13215819.757365685,1.2738301593201653
tt0084917,7.2,63.0,The World According to Garp,1982,30207324,10274600,13088095.320623918,1.273830155979203
tt3501632,7.9,74.0,Thor: Ragnarok,2017,311225150,34696226,53091973.72910269,1.530194486544522
tt0081633,7.0,79.0,Time Bandits,1981,33596404,12085037,15453727.690892365,1.2787488934367652
tt0120338,7.8,75.0,Titanic,1997,157467971,34306747,41017965.87653035,1.1956238776159789
tt0073812,6.6,46.0,Tommy,1975,34251525,16708060,26613461.53846154,1.5928516858606887
tt0092099,6.9,50.0,Top Gun,1986,171626614,46260542,65481348.34032812,1.41549029711602
tt0120363,7.9,,Toy Story 2,1999,208880039,41118117,52429728.664658636,1.2751004299311333
tt3371366,5.2,27.0,Transformers: The Last Knight,2017,130168683,14511558,22205507.164790172,1.53019456386352
tt0942385,7.0,71.0,Tropic Thunder,2008,110515313,15392105,21463451.738201592,1.3944455120467014
tt0332452,7.3,56.0,Troy,2004,133298577,21465149,29510422.18286473,1.3748063049953545
tt0141926,6.6,62.0,U-571,2000,77086030,14301675,18719288.489558037,1.3088878393305705
tt0217869,7.3,62.0,Unbreakable,2000,90033796,16703858,21863476.444876153,1.3088878296783983
tt10059518,6.0,40.0,Unhinged,2020,20831465,2274177,3365885.4419130716,1.4800455030162873
tt0105699,6.3,61.0,Unlawful Entry,1992,57138719,13768366,17025839.98808105,1.2365911821403535
tt1270797,6.7,35.0,Venom,2018,213429141,23428006,35541905.24562864,1.5170691541409302
tt3450958,7.4,82.0,War for the Planet of the Apes,2017,146880162,16374600,25056322.41555783,1.5301944728761516
tt0103241,7.0,,What About Bob?,1991,63710000,15133016,19560945.655511204,1.292600606218298
tt0161081,6.6,51.0,What Lies Beneath,2000,155464351,28843107,37752392.180670224,1.308887845566368
tt0207201,6.4,47.0,What Women Want,2000,115761883,21477158,28111190.626517724,1.3088878252195995
tt0098635,7.599999999999999,76.0,When Harry Met Sally...,1989,92635717,23216971,31243074.873524453,1.3456998707335446
tt0114924,6.7,67.0,While You Were Sleeping,1995,81057016,18633796,22243967.069154773,1.1937431894797375
tt0120891,4.9,81.0,Wild Wild West,1999,113805681,22402693,28565682.98192771,1.2751004078807717
tt0096446,7.3,47.0,Willow,1988,57269863,13934273,20251012.376237623,1.4533239284344166
tt0816711,7.0,,World War Z,2013,202359711,24890493,36323767.90522348,1.459343047372484
tt1772341,7.7,72.0,Wreck-It Ralph,2012,178501640,22424829,32508038.60863231,1.449644882849823
