imdb_id,genre
tt0070735,Comedy
tt0070735,Crime
tt0070735,Drama
tt0164184,Action
tt0164184,Drama
tt0164184,Thriller
tt0088247,Action
tt0088247,Sci-Fi
tt0084809,Comedy
tt0084917,Comedy
tt0084917,Drama
tt3501632,Action
tt3501632,Adventure
tt3501632,Comedy
tt0081633,Adventure
tt0081633,Comedy
tt0081633,Fantasy
tt0120338,Drama
tt0120338,Romance
tt0073812,Drama
tt0073812,Musical
tt0092099,Action
tt0092099,Drama
tt0120363,Adventure
tt0120363,Animation
tt0120363,Comedy
tt3371366,Action
tt3371366,Adventure
tt3371366,Sci-Fi
tt0942385,Action
tt0942385,Comedy
tt0942385,War
tt0332452,Drama
tt0332452,History
tt0141926,Action
tt0141926,War
tt0217869,Drama
tt0217869,Mystery
tt0217869,Sci-Fi
tt10059518,Action
tt10059518,Thriller
tt0105699,Crime
tt0105699,Drama
tt0105699,Thriller
tt1270797,Action
tt1270797,Adventure
tt1270797,Sci-Fi
tt3450958,Action
tt3450958,Adventure
tt3450958,Drama
tt0103241,Comedy
tt0161081,Drama
tt0161081,Horror
tt0161081,Mystery
tt0207201,Comedy
tt0207201,Fantasy
tt0207201,Romance
tt0098635,Comedy
tt0098635,Drama
tt0098635,Romance
tt0114924,Comedy
tt0114924,Drama
tt0114924,Romance
tt0120891,Action
tt0120891,Comedy
tt0120891,Sci-Fi
tt0096446,Action
tt0096446,Adventure
tt0096446,Drama
tt0816711,Action
tt0816711,Adventure
tt0816711,Horror
tt1772341,Adventure
tt1772341,Animation
tt1772341,Comedy
